Time step      Output time step      Final time       Number of bodies            Theta
1.000000E-04   1.000000E-02          1.000000E+01          1000               1.000000E+00

  Body         Mass           x           y           z          vx          vy          vz
   888         1.6332E-03 -9.4697E-01 -6.5088E-01  1.7803E-01  6.7779E-01  4.0571E-01 -8.1648E-01
   889         6.3848E-04  5.1737E-01 -1.3109E-01 -2.8314E-01  4.3174E-01 -4.1673E-01  4.7576E-01
   890         1.5119E-03 -8.3080E-01  8.2392E-01 -3.9353E-01  4.4858E-01 -6.3703E-01 -9.9151E-01
   891         5.9301E-04 -1.3152E-01 -4.5102E-02 -7.2775E-01 -9.4767E-01 -9.6711E-01  6.8166E-01
   892         9.8541E-04  1.2255E-01 -1.1442E-01 -1.0556E-01 -1.2853E-02  8.3361E-01  8.9670E-01
   893         7.9176E-04  2.9721E-01 -6.0924E-01  3.2206E-01  8.6157E-01  3.7780E-01  7.7325E-01
   894         1.2056E-03 -9.7795E-01 -2.1435E-01 -2.4080E-01  6.5357E-01  7.4315E-01 -4.6165E-01
   895         3.5836E-04 -9.3428E-01  4.5923E-01  1.7858E-01  2.3706E-01 -2.1712E-01 -6.4518E-01
   896         1.8481E-03  8.8093E-01 -8.7957E-01 -6.5655E-01  5.3122E-01 -1.2279E-01  7.7544E-01
   897         7.6133E-04 -5.2901E-01  7.9503E-01 -9.6074E-01  6.0027E-01 -5.6084E-01 -3.4677E-01
   898         3.1198E-04  9.6587E-01 -8.5814E-01 -7.8423E-01  6.8771E-01  8.4018E-01  7.0499E-01
   899         8.1715E-04 -8.4311E-01 -6.6383E-02 -6.8362E-01  3.5551E-01  4.2997E-01  8.9509E-01
   900         1.7034E-03 -3.0934E-01 -4.1557E-01  9.3354E-04 -5.1488E-01  3.7075E-01  4.3655E-01
   901         1.4191E-03 -2.9926E-01  3.4250E-01 -8.7900E-01 -9.9506E-02  8.2228E-01 -9.4548E-01
   902         1.8131E-03  4.8571E-01 -8.0049E-02 -2.8780E-01  3.0717E-01 -7.4342E-01 -4.3751E-01
   903         5.9939E-04  6.5382E-02 -9.9990E-01  4.3984E-01  4.1668E-01 -3.3804E-01 -5.7863E-01
   904         1.1974E-03 -4.2541E-01  6.0531E-01 -5.1908E-01 -5.2721E-01 -7.2489E-01 -1.0643E-01
   905         1.5421E-03  8.3641E-01 -5.8803E-01 -7.9648E-01 -8.6556E-01 -6.5911E-01  3.6238E-02
   906         1.5732E-03 -1.8731E-01 -1.7738E-01  1.0540E-01  8.9839E-01 -9.3668E-01 -8.8639E-01
   907         1.3884E-04 -7.5763E-01  2.8050E-01 -8.8056E-01 -9.8512E-01  5.9993E-01 -4.6863E-01
   908         1.0182E-03 -4.0176E-01  2.5711E-01 -5.1287E-01 -7.7441E-01 -2.5844E-01 -9.3088E-01
   909         3.4505E-04 -2.4953E-01  6.7109E-01 -6.7215E-01 -4.9620E-01  3.8150E-01  3.4345E-01
   910         1.1150E-03  7.2677E-01 -5.7745E-01 -8.2277E-01 -4.2957E-01  4.4312E-01  9.1161E-02
   911         1.0808E-03  4.3482E-01  3.2288E-01 -8.6057E-01  5.2076E-01  3.8409E-01  2.5201E-01
   912         1.4744E-04 -5.0966E-01  8.5234E-01 -5.2209E-01  9.1518E-01 -9.2802E-01  2.5404E-01
   913         1.2006E-03 -5.2673E-01  5.4069E-01 -9.7142E-01  2.4735E-02  4.1250E-01 -4.9436E-01
   914         4.5728E-04 -7.4652E-01  4.2466E-01 -6.5870E-01  5.2619E-01  1.7403E-01 -7.6049E-01
   915         1.0791E-03  3.6606E-01  3.2333E-01 -8.3447E-01  3.5929E-01 -4.2184E-01  1.3015E-01
   916         6.8599E-04  5.5059E-01 -4.4965E-01  1.1971E-01  1.2610E-01 -7.4799E-01  9.6383E-03
   917         3.7419E-04 -5.7226E-01 -2.4166E-01  1.3503E-01 -8.6314E-01 -5.3575E-01  7.3879E-01
   918         1.3366E-03 -1.6720E-01 -2.1635E-01 -2.1548E-01  1.9205E-01 -5.5104E-02 -2.5697E-01
   919         7.9660E-04 -4.1662E-01 -4.0296E-01 -3.7893E-01  9.1343E-02 -8.0300E-01  4.2747E-01
   920         2.6934E-04 -2.3557E-01 -3.1588E-01 -7.6447E-01 -7.3122E-02  3.7191E-01 -4.1923E-01
   921         3.7540E-04  2.2185E-01  8.9556E-02 -5.4656E-02  8.7244E-01  6.1944E-01  4.5398E-02
   922         3.4162E-04 -6.2624E-01  7.3429E-01 -2.2344E-01  2.3757E-01  5.5418E-01 -8.6510E-01
   923         1.9778E-04 -5.2048E-01 -9.4820E-01 -1.8116E-01 -2.7352E-01 -7.9304E-01  6.6706E-01
   924         1.3515E-03 -1.5945E-01 -1.7579E-01 -1.7209E-02 -3.6262E-01 -8.1201E-01  2.5794E-01
   925         1.9045E-03 -2.8442E-01 -9.0832E-01  9.5270E-02  4.8631E-01  5.9976E-01 -9.6549E-01
   926         3.9475E-04 -2.9124E-01  5.7016E-01 -3.4920E-01  7.9929E-01  3.8787E-01  3.9026E-01
   927         4.8066E-05  1.6633E-02 -6.0263E-01  5.6332E-01  8.1599E-01  8.5334E-01 -5.4481E-01
   928         1.6192E-03 -4.1499E-02  3.0794E-01 -1.0165E-01  5.2445E-01  4.6349E-01  1.1837E-01
   929         1.0224E-03 -9.6893E-01  5.8589E-01  1.0901E-02 -2.8982E-01  2.7824E-02  5.3372E-01
   930         1.1567E-03  2.7478E-01  8.0019E-02 -7.8890E-01 -7.0720E-01 -6.1215E-02  2.9093E-01
   931         9.2206E-05 -8.4708E-01  4.3092E-01 -6.9152E-01 -1.6176E-01  8.3112E-01  5.6494E-01
   932         3.5548E-04 -3.7373E-01 -1.8135E-01 -7.2821E-01  7.8507E-01  9.5907E-02 -8.7865E-01
   933         1.4215E-03 -2.2237E-01  6.5996E-01 -4.4910E-01 -9.1292E-01  3.4108E-01 -9.6873E-01
   934         2.6685E-04 -5.2861E-01 -3.5557E-01  4.6349E-01  3.4000E-01  6.6373E-01 -6.2077E-01
   935         1.1701E-03  8.2355E-02 -2.3066E-01 -6.0697E-01  7.8590E-01 -8.1732E-01 -6.4347E-01
   936         5.5865E-04 -9.5251E-01 -5.0492E-01  8.9103E-01  5.3674E-01  1.9886E-01 -7.2209E-02
   937         1.3463E-03 -3.6621E-01  5.1211E-01 -8.5203E-01 -3.3548E-01 -5.5174E-01  3.8199E-01
   938         1.7480E-03  8.3397E-02 -5.9459E-01 -2.6220E-01  1.6691E-01  1.4624E-01 -2.5247E-01
   939         2.4758E-04  2.7182E-02 -4.2917E-01 -1.0882E-01  2.4150E-01 -4.4164E-01  5.6366E-01
   940         1.6059E-03 -7.5395E-02 -6.1486E-01 -4.0993E-01  8.8647E-01 -2.7342E-01 -8.7717E-01
   941         1.3864E-03  8.7536E-01 -9.9252E-01 -9.1742E-01 -6.6776E-01  1.8943E-01 -8.8294E-02
   942         5.7278E-04  8.6132E-01 -9.0343E-01 -8.3608E-01  9.9019E-01  5.6450E-01  4.7155E-01
   943         3.8878E-04 -3.7487E-01 -8.3755E-01  8.0772E-01  8.0557E-01  7.4031E-01  2.2358E-01
   944         1.0575E-03 -8.2632E-01 -7.2244E-01  8.9902E-01  9.8420E-01 -3.5033E-01 -2.5357E-01
   945         4.9716E-05 -8.1614E-01 -7.5450E-01  3.4255E-01  4.7418E-01 -4.5116E-01  8.9011E-01
   946         8.1282E-04 -7.9528E-01  2.0314E-01 -8.9052E-01  8.9413E-01  8.2927E-01  9.0088E-01
   947         5.5987E-04  7.8806E-01 -3.2031E-01 -6.3891E-01 -3.7040E-01  4.0312E-01 -8.8531E-01
   948         1.6408E-03 -1.6608E-01 -7.1644E-01  2.8984E-01 -8.9643E-01  9.3449E-02  1.8172E-01
   949         1.0854E-03 -2.9576E-01 -1.9946E-01  4.5038E-01 -1.2538E-02  7.2792E-01  1.4699E-02
   950         5.1460E-04 -1.8047E-01  5.0935E-01 -5.5181E-01  3.1215E-01 -5.8299E-02 -2.4301E-01
   951         3.1292E-04 -5.8668E-01 -8.6390E-01  3.8984E-02 -3.8272E-01  6.2028E-01 -9.1789E-01
   952         1.3443E-03  1.7455E-01  3.3555E-01 -1.5477E-01 -8.1867E-01 -3.9390E-01  3.3321E-01
   953         1.0126E-03 -9.0545E-01 -8.3883E-01  9.1880E-01 -9.9620E-01  7.9574E-01 -6.4559E-01
   954         1.9848E-03  9.8797E-01 -9.6123E-01 -7.9937E-01 -4.5722E-01  6.6714E-01 -2.9258E-02
   955         1.7352E-03  3.7661E-01 -6.6254E-01 -2.8251E-01 -7.9085E-01 -7.8035E-01 -8.7719E-02
   956         1.7036E-03  6.8003E-01 -3.0148E-01 -8.6641E-01 -4.3922E-01 -7.1586E-01 -6.5291E-01
   957         6.3240E-04  8.7756E-01 -4.8626E-01 -6.5041E-01 -1.5971E-01 -5.9137E-03  5.6970E-01
   958         8.8985E-04  3.2720E-01 -1.6613E-02 -6.3131E-01  9.2654E-01 -1.8929E-01  8.5100E-01
   959         1.0912E-03 -6.3796E-01 -3.6644E-01  7.5778E-01 -5.0366E-01 -8.9074E-01 -8.1616E-01
   960         7.2943E-04 -4.2791E-01  3.5996E-01 -7.2302E-01  7.7057E-01  3.0702E-01 -6.4719E-02
   961         8.4031E-04  3.9129E-02 -4.9264E-01 -4.7494E-01 -4.5711E-02 -9.6118E-01 -5.4343E-01
   962         1.7333E-03 -7.4267E-02 -8.8081E-01  3.3074E-01  6.2948E-01 -6.0542E-01 -8.5050E-01
   963         1.4839E-03 -6.4006E-01  1.0280E-02  6.7589E-01  6.4944E-01  5.5289E-01 -5.8343E-02
   964         1.2526E-03  4.4359E-01 -2.0599E-01 -5.2792E-02  8.2070E-01  7.8307E-01 -5.5129E-01
   965         1.3146E-03  4.0744E-02  1.5823E-01 -4.4592E-01  5.6676E-01  2.6136E-01 -9.6609E-01
   966         3.3794E-04  7.9994E-01 -4.1081E-01 -8.6196E-01  5.9496E-01  7.3991E-01 -8.9930E-01
   967         1.7465E-03  3.2294E-01 -4.4469E-01 -9.2211E-01  6.2344E-01 -4.7753E-02 -4.8031E-02
   968         3.9920E-04 -2.1385E-01  5.6798E-02  1.6532E-01 -8.3419E-01 -7.3503E-02  9.3632E-01
   969         5.6045E-04  1.3863E-01  3.9661E-01 -8.1441E-01 -8.3936E-01  4.3517E-01 -9.3352E-01
   970         1.9010E-03  2.3865E-01  3.3760E-01 -1.8851E-01 -8.2156E-01  3.3216E-01 -8.9271E-01
   971         1.8485E-03 -2.5403E-01  7.9913E-01 -9.7720E-01 -4.0062E-01 -9.0995E-01  4.9839E-01
   972         5.1722E-04  3.1764E-01 -2.6052E-01 -4.9164E-03 -4.4346E-01 -4.8698E-01 -5.8529E-01
   973         1.9779E-03  9.0850E-02  2.1086E-01 -7.8626E-01 -6.7413E-01  1.0217E-01 -5.4976E-01
   974         7.8127E-04  8.8642E-01 -9.0469E-01 -5.1208E-01  2.6781E-01  9.8257E-01  3.1783E-01
   975         5.5496E-04 -8.4370E-01  6.1137E-01  4.4275E-02  3.4303E-01 -3.4848E-01 -8.7359E-01
   976         7.5494E-04  9.7246E-01 -8.9436E-01 -9.3697E-01 -6.3136E-01  2.0046E-02 -3.9714E-02
   977         2.2056E-04  7.4657E-01 -2.3153E-01 -7.2760E-01  4.9174E-01  5.2553E-01  6.5493E-01
   978         1.3803E-03 -5.8145E-01 -8.6791E-01 -3.3584E-01 -5.2168E-01 -4.6707E-02  7.3660E-01
   979         1.0133E-03 -5.0848E-01 -2.6495E-01  4.5948E-01  5.0737E-01  3.5858E-01 -4.8230E-01
   980         1.3325E-03 -8.5075E-01 -4.0901E-01 -7.2069E-01 -3.8529E-01 -7.9547E-01  6.6431E-01
   981         8.0749E-05 -3.8977E-01  7.5753E-01 -3.5098E-01  7.3422E-01  8.6769E-01 -7.4864E-01
   982         1.3409E-03 -3.3008E-01  3.6950E-02 -3.1256E-01  2.4661E-01  6.4903E-03 -6.9514E-01
   983         3.2435E-04  3.5411E-01 -1.7635E-01 -9.2290E-01  1.9578E-01 -9.4001E-01 -2.0456E-01
   984         1.1789E-03  2.2307E-01  4.1865E-01 -9.4208E-01  2.6900E-01 -7.8973E-01 -1.2257E-01
   985         9.5760E-04 -9.8019E-01 -1.4466E-01  6.7894E-01 -1.8765E-01 -9.2778E-01 -7.7279E-01
   986         1.6728E-03 -1.7291E-01  4.9294E-01 -9.0525E-01 -4.7502E-01 -5.9781E-01  5.4115E-01
   987         1.2081E-03  1.4421E-01  5.6308E-01 -7.1357E-01  7.3780E-01  5.8133E-01 -5.9291E-01
   988         7.7114E-04 -7.8000E-01  6.5786E-02 -3.4535E-01  1.4005E-01  3.1584E-01 -1.1044E-01
   989         1.7865E-03  3.9403E-01 -3.4936E-01 -6.3883E-01 -8.9061E-01 -1.4616E-02 -2.4884E-01
   990         5.5987E-04  1.7246E-01 -3.2146E-01 -4.8466E-01  7.8582E-01 -4.1285E-02 -6.0285E-01
   991         8.0869E-04 -8.0824E-01 -2.3300E-01  1.5382E-01 -8.5319E-01 -8.9260E-01  5.0230E-01
   992         6.8850E-04 -1.1717E-01 -4.7079E-01 -6.4417E-01  9.1815E-01  3.2910E-01 -7.8968E-01
   993         1.4208E-03  2.9426E-01 -8.4199E-01 -3.1273E-01  9.0653E-01 -3.8445E-01  2.9042E-01
   994         1.0333E-03  3.1149E-01  9.6920E-02 -6.6222E-01 -2.7080E-01 -3.4586E-01 -5.6683E-01
   995         1.2328E-03  2.6585E-01 -2.6312E-01  1.8065E-01  4.4720E-01  7.1826E-01  2.5084E-01
   996         7.0627E-04 -6.2373E-01 -6.4067E-01  2.4576E-01 -7.2905E-01  4.8382E-01 -9.4220E-01
   997         1.8574E-03 -1.0289E-02 -4.4353E-02 -5.2210E-01 -5.5570E-01 -8.6789E-01 -9.9065E-01
   998         1.8666E-03 -3.5782E-01 -4.4924E-01 -1.8061E-01 -5.5861E-01 -4.2058E-01 -8.7681E-01
   999         9.7381E-04 -2.6129E-01 -5.9084E-01  5.6138E-01 -7.1845E-01  8.2307E-01  3.7327E-01
  1000         1.8757E-03  2.1227E-01  4.2082E-01 -5.0881E-01 -5.2356E-01 -1.8835E-02  4.1205E-02
